Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,generation
20000,6879,2119,5761,1668,,,,,0.26825
20000,6881,2119,5763,1668,,,,,0.2683
20000,6883,2120,5764,1669,,,,,0.26835
20000,6884,2121,5766,1669,,,,,0.2684
20000,6886,2121,5767,1670,,,,,0.26845
20000,6887,2122,5768,1671,,,,,0.2685
20000,6889,2123,5770,1671,,,,,0.26855
20000,6891,2123,5771,1672,,,,,0.2686
20000,6892,2124,5773,1672,,,,,0.26865
20000,6894,2125,5774,1673,,,,,0.2687
20000,6895,2125,5775,1673,,,,,0.26875
20000,6897,2126,5777,1674,,,,,0.2688
20000,6899,2127,5778,1674,,,,,0.26885
20000,6900,2127,5780,1675,,,,,0.2689
20000,6902,2128,5781,1675,,,,,0.26895
20000,6903,2129,5782,1676,,,,,0.269
20000,6905,2129,5784,1677,,,,,0.26905
20000,6906,2130,5785,1677,,,,,0.2691
20000,6908,2131,5787,1678,,,,,0.26915
20000,6910,2131,5788,1678,,,,,0.2692
20000,6911,2132,5789,1679,,,,,0.26925
20000,6913,2133,5791,1679,,,,,0.2693
20000,6914,2133,5792,1680,,,,,0.26935
20000,6916,2134,5794,1680,,,,,0.2694
20000,6918,2135,5795,1681,,,,,0.26945
20000,6919,2135,5796,1682,,,,,0.2695
20000,6921,2136,5798,1682,,,,,0.26955
20000,6922,2137,5799,1683,,,,,0.2696
20000,6924,2137,5801,1683,,,,,0.26965
20000,6926,2138,5802,1684,,,,,0.2697
20000,6927,2139,5803,1684,,,,,0.26975
20000,6929,2139,5805,1685,,,,,0.2698
20000,6930,2140,5806,1685,,,,,0.26985
20000,6932,2141,5808,1686,,,,,0.2699
20000,6934,2141,5809,1686,,,,,0.26995
20000,6935,2142,5810,1687,,,,,0.27
20000,6937,2143,5812,1688,,,,,0.27005
20000,6938,2143,5813,1688,,,,,0.2701
20000,6940,2144,5815,1689,,,,,0.27015
20000,6942,2145,5816,1689,,,,,0.2702
20000,6943,2145,5818,1690,,,,,0.27025
20000,6945,2146,5819,1690,,,,,0.2703
20000,6946,2147,5820,1691,,,,,0.27035
20000,6948,2147,5822,1691,,,,,0.2704
20000,6950,2148,5823,1692,,,,,0.27045
20000,6951,2149,5825,1693,,,,,0.2705
20000,6953,2149,5826,1693,,,,,0.27055
20000,6954,2150,5827,1694,,,,,0.2706
20000,6956,2151,5829,1694,,,,,0.27065
20000,6958,2151,5830,1695,,,,,0.2707
20000,6959,2152,5832,1695,,,,,0.27075
20000,6961,2153,5833,1696,,,,,0.2708
20000,6962,2153,5834,1696,,,,,0.27085
20000,6964,2154,5836,1697,,,,,0.2709
20000,6966,2155,5837,1698,,,,,0.27095
20000,6967,2155,5839,1698,,,,,0.271
20000,6969,2156,5840,1699,,,,,0.27105
20000,6970,2157,5842,1699,,,,,0.2711
20000,6972,2157,5843,1700,,,,,0.27115
20000,6974,2158,5844,1700,,,,,0.2712
20000,6975,2159,5846,1701,,,,,0.27125
20000,6977,2159,5847,1701,,,,,0.2713
20000,6978,2160,5849,1702,,,,,0.27135
20000,6980,2161,5850,1703,,,,,0.2714
20000,6982,2161,5851,1703,,,,,0.27145
20000,6983,2162,5853,1704,,,,,0.2715
20000,6985,2163,5854,1704,,,,,0.27155
20000,6986,2163,5856,1705,,,,,0.2716
20000,6988,2164,5857,1705,,,,,0.27165
20000,6990,2165,5859,1706,,,,,0.2717
20000,6991,2165,5860,1706,,,,,0.27175
20000,6993,2166,5861,1707,,,,,0.2718
20000,6995,2167,5863,1708,,,,,0.27185
20000,6996,2167,5864,1708,,,,,0.2719
20000,6998,2168,5866,1709,,,,,0.27195
20000,6999,2169,5867,1709,,,,,0.272
20000,7001,2169,5869,1710,,,,,0.27205
20000,7003,2170,5870,1710,,,,,0.2721
20000,7004,2171,5871,1711,,,,,0.27215
20000,7006,2171,5873,1711,,,,,0.2722
20000,7007,2172,5874,1712,,,,,0.27225
20000,7009,2173,5876,1713,,,,,0.2723
20000,7011,2174,5877,1713,,,,,0.27235
20000,7012,2174,5878,1714,,,,,0.2724
20000,7014,2175,5880,1714,,,,,0.27245
20000,7015,2176,5881,1715,,,,,0.2725
20000,7017,2176,5883,1715,,,,,0.27255
20000,7019,2177,5884,1716,,,,,0.2726
20000,7020,2178,5886,1717,,,,,0.27265
20000,7022,2178,5887,1717,,,,,0.2727
20000,7024,2179,5888,1718,,,,,0.27275
20000,7025,2180,5890,1718,,,,,0.2728
20000,7027,2180,5891,1719,,,,,0.27285
20000,7028,2181,5893,1719,,,,,0.2729
20000,7030,2182,5894,1720,,,,,0.27295
20000,7032,2182,5896,1720,,,,,0.273
20000,7033,2183,5897,1721,,,,,0.27305
20000,7035,2184,5898,1722,,,,,0.2731
20000,7037,2184,5900,1722,,,,,0.27315
20000,7038,2185,5901,1723,,,,,0.2732
20000,7040,2186,5903,1723,,,,,0.27325
20000,7041,2186,5904,1724,,,,,0.2733
20000,7043,2187,5906,1724,,,,,0.27335
20000,7045,2188,5907,1725,,,,,0.2734
20000,7046,2188,5908,1726,,,,,0.27345
20000,7048,2189,5910,1726,,,,,0.2735
20000,7049,2190,5911,1727,,,,,0.27355
20000,7051,2190,5913,1727,,,,,0.2736
20000,7053,2191,5914,1728,,,,,0.27365
20000,7054,2192,5916,1728,,,,,0.2737
20000,7056,2193,5917,1729,,,,,0.27375
20000,7058,2193,5919,1729,,,,,0.2738
20000,7059,2194,5920,1730,,,,,0.27385
20000,7061,2195,5921,1731,,,,,0.2739
20000,7062,2195,5923,1731,,,,,0.27395
20000,7064,2196,5924,1732,,,,,0.274
20000,7066,2197,5926,1732,,,,,0.27405
20000,7067,2197,5927,1733,,,,,0.2741
20000,7069,2198,5929,1733,,,,,0.27415
20000,7071,2199,5930,1734,,,,,0.2742
20000,7072,2199,5931,1735,,,,,0.27425
20000,7074,2200,5933,1735,,,,,0.2743
20000,7076,2201,5934,1736,,,,,0.27435
20000,7077,2201,5936,1736,,,,,0.2744
20000,7079,2202,5937,1737,,,,,0.27445
20000,7080,2203,5939,1737,,,,,0.2745
20000,7082,2203,5940,1738,,,,,0.27455
20000,7084,2204,5942,1739,,,,,0.2746
20000,7085,2205,5943,1739,,,,,0.27465
20000,7087,2205,5944,1740,,,,,0.2747
20000,7089,2206,5946,1740,,,,,0.27475
20000,7090,2207,5947,1741,,,,,0.2748
20000,7092,2208,5949,1741,,,,,0.27485
20000,7093,2208,5950,1742,,,,,0.2749
20000,7095,2209,5952,1743,,,,,0.27495
20000,7097,2210,5953,1743,,,,,0.275
20000,7098,2210,5954,1744,,,,,0.27505
20000,7100,2211,5956,1744,,,,,0.2751
20000,7102,2212,5957,1745,,,,,0.27515
20000,7103,2212,5959,1745,,,,,0.2752
20000,7105,2213,5960,1746,,,,,0.27525
20000,7107,2214,5962,1747,,,,,0.2753
20000,7108,2214,5963,1747,,,,,0.27535
20000,7110,2215,5965,1748,,,,,0.2754
20000,7111,2216,5966,1748,,,,,0.27545
20000,7113,2216,5967,1749,,,,,0.2755
20000,7115,2217,5969,1749,,,,,0.27555
20000,7116,2218,5970,1750,,,,,0.2756
20000,7118,2219,5972,1751,,,,,0.27565
20000,7120,2219,5973,1751,,,,,0.2757
20000,7121,2220,5975,1752,,,,,0.27575
20000,7123,2221,5976,1752,,,,,0.2758
20000,7125,2221,5978,1753,,,,,0.27585
20000,7126,2222,5979,1753,,,,,0.2759
20000,7128,2223,5981,1754,,,,,0.27595
20000,7129,2223,5982,1755,,,,,0.276
20000,7131,2224,5983,1755,,,,,0.27605
20000,7133,2225,5985,1756,,,,,0.2761
20000,7134,2225,5986,1756,,,,,0.27615
20000,7136,2226,5988,1757,,,,,0.2762
20000,7138,2227,5989,1757,,,,,0.27625
20000,7139,2228,5991,1758,,,,,0.2763
20000,7141,2228,5992,1759,,,,,0.27635
20000,7143,2229,5994,1759,,,,,0.2764
20000,7144,2230,5995,1760,,,,,0.27645
20000,7146,2230,5996,1760,,,,,0.2765
20000,7148,2231,5998,1761,,,,,0.27655
20000,7149,2232,5999,1761,,,,,0.2766
20000,7151,2232,6001,1762,,,,,0.27665
20000,7152,2233,6002,1763,,,,,0.2767
20000,7154,2234,6004,1763,,,,,0.27675
20000,7156,2234,6005,1764,,,,,0.2768
20000,7157,2235,6007,1764,,,,,0.27685
20000,7159,2236,6008,1765,,,,,0.2769
20000,7161,2237,6010,1765,,,,,0.27695
20000,7162,2237,6011,1766,,,,,0.277
20000,7164,2238,6013,1767,,,,,0.27705
20000,7166,2239,6014,1767,,,,,0.2771
20000,7167,2239,6015,1768,,,,,0.27715
20000,7169,2240,6017,1768,,,,,0.2772
20000,7171,2241,6018,1769,,,,,0.27725
20000,7172,2241,6020,1770,,,,,0.2773
20000,7174,2242,6021,1770,,,,,0.27735
20000,7176,2243,6023,1771,,,,,0.2774
20000,7177,2244,6024,1771,,,,,0.27745
20000,7179,2244,6026,1772,,,,,0.2775
20000,7181,2245,6027,1772,,,,,0.27755
20000,7182,2246,6029,1773,,,,,0.2776
20000,7184,2246,6030,1774,,,,,0.27765
20000,7186,2247,6031,1774,,,,,0.2777
20000,7187,2248,6033,1775,,,,,0.27775
20000,7189,2248,6034,1775,,,,,0.2778
20000,7190,2249,6036,1776,,,,,0.27785
20000,7192,2250,6037,1776,,,,,0.2779
20000,7194,2250,6039,1777,,,,,0.27795
20000,7195,2251,6040,1778,,,,,0.278
20000,7197,2252,6042,1778,,,,,0.27805
20000,7199,2253,6043,1779,,,,,0.2781
20000,7200,2253,6045,1779,,,,,0.27815
20000,7202,2254,6046,1780,,,,,0.2782
20000,7204,2255,6048,1781,,,,,0.27825
20000,7205,2255,6049,1781,,,,,0.2783
20000,7207,2256,6051,1782,,,,,0.27835
20000,7209,2257,6052,1782,,,,,0.2784
20000,7210,2257,6053,1783,,,,,0.27845
20000,7212,2258,6055,1783,,,,,0.2785
20000,7214,2259,6056,1784,,,,,0.27855
20000,7215,2260,6058,1785,,,,,0.2786
20000,7217,2260,6059,1785,,,,,0.27865
20000,7219,2261,6061,1786,,,,,0.2787
20000,7220,2262,6062,1786,,,,,0.27875
20000,7222,2262,6064,1787,,,,,0.2788
20000,7224,2263,6065,1788,,,,,0.27885
20000,7225,2264,6067,1788,,,,,0.2789
20000,7227,2265,6068,1789,,,,,0.27895
20000,7229,2265,6070,1789,,,,,0.279
20000,7230,2266,6071,1790,,,,,0.27905
20000,7232,2267,6073,1790,,,,,0.2791
20000,7234,2267,6074,1791,,,,,0.27915
20000,7235,2268,6075,1792,,,,,0.2792
20000,7237,2269,6077,1792,,,,,0.27925
20000,7239,2269,6078,1793,,,,,0.2793
20000,7240,2270,6080,1793,,,,,0.27935
20000,7242,2271,6081,1794,,,,,0.2794
20000,7244,2272,6083,1795,,,,,0.27945
20000,7245,2272,6084,1795,,,,,0.2795
20000,7247,2273,6086,1796,,,,,0.27955
20000,7249,2274,6087,1796,,,,,0.2796
20000,7250,2274,6089,1797,,,,,0.27965
20000,7252,2275,6090,1798,,,,,0.2797
20000,7254,2276,6092,1798,,,,,0.27975
20000,7255,2277,6093,1799,,,,,0.2798
20000,7257,2277,6095,1799,,,,,0.27985
20000,7259,2278,6096,1800,,,,,0.2799
20000,7260,2279,6098,1800,,,,,0.27995
20000,7262,2279,6099,1801,,,,,0.28
20000,7264,2280,6101,1802,,,,,0.28005
20000,7265,2281,6102,1802,,,,,0.2801
20000,7267,2281,6104,1803,,,,,0.28015
20000,7269,2282,6105,1803,,,,,0.2802
20000,7270,2283,6106,1804,,,,,0.28025
20000,7272,2284,6108,1805,,,,,0.2803
20000,7274,2284,6109,1805,,,,,0.28035
20000,7275,2285,6111,1806,,,,,0.2804
20000,7277,2286,6112,1806,,,,,0.28045
20000,7279,2286,6114,1807,,,,,0.2805
20000,7280,2287,6115,1808,,,,,0.28055
20000,7282,2288,6117,1808,,,,,0.2806
20000,7284,2289,6118,1809,,,,,0.28065
20000,7285,2289,6120,1809,,,,,0.2807
20000,7287,2290,6121,1810,,,,,0.28075
20000,7289,2291,6123,1811,,,,,0.2808
20000,7291,2291,6124,1811,,,,,0.28085
20000,7292,2292,6126,1812,,,,,0.2809
20000,7294,2293,6127,1812,,,,,0.28095
20000,7296,2294,6129,1813,,,,,0.281
20000,7297,2294,6130,1813,,,,,0.28105
20000,7299,2295,6132,1814,,,,,0.2811
20000,7301,2296,6133,1815,,,,,0.28115
20000,7302,2296,6135,1815,,,,,0.2812
20000,7304,2297,6136,1816,,,,,0.28125
20000,7306,2298,6138,1816,,,,,0.2813
20000,7307,2299,6139,1817,,,,,0.28135
20000,7309,2299,6141,1818,,,,,0.2814
20000,7311,2300,6142,1818,,,,,0.28145
20000,7312,2301,6144,1819,,,,,0.2815
20000,7314,2301,6145,1819,,,,,0.28155
20000,7316,2302,6147,1820,,,,,0.2816
20000,7317,2303,6148,1821,,,,,0.28165
20000,7319,2304,6150,1821,,,,,0.2817
20000,7321,2304,6151,1822,,,,,0.28175
20000,7322,2305,6153,1822,,,,,0.2818
20000,7324,2306,6154,1823,,,,,0.28185
20000,7326,2306,6156,1824,,,,,0.2819
20000,7328,2307,6157,1824,,,,,0.28195
20000,7329,2308,6159,1825,,,,,0.282
20000,7331,2309,6160,1825,,,,,0.28205
20000,7333,2309,6162,1826,,,,,0.2821
20000,7334,2310,6163,1827,,,,,0.28215
20000,7336,2311,6164,1827,,,,,0.2822
20000,7338,2311,6166,1828,,,,,0.28225
20000,7339,2312,6167,1828,,,,,0.2823
20000,7341,2313,6169,1829,,,,,0.28235
20000,7343,2314,6170,1830,,,,,0.2824
20000,7344,2314,6172,1830,,,,,0.28245
20000,7346,2315,6173,1831,,,,,0.2825
20000,7348,2316,6175,1831,,,,,0.28255
20000,7350,2316,6176,1832,,,,,0.2826
20000,7351,2317,6178,1833,,,,,0.28265
20000,7353,2318,6179,1833,,,,,0.2827
20000,7355,2319,6181,1834,,,,,0.28275
20000,7356,2319,6182,1834,,,,,0.2828
20000,7358,2320,6184,1835,,,,,0.28285
20000,7360,2321,6185,1836,,,,,0.2829
20000,7361,2322,6187,1836,,,,,0.28295
20000,7363,2322,6188,1837,,,,,0.283
20000,7365,2323,6190,1837,,,,,0.28305
20000,7366,2324,6191,1838,,,,,0.2831
20000,7368,2324,6193,1839,,,,,0.28315
20000,7370,2325,6194,1839,,,,,0.2832
20000,7372,2326,6196,1840,,,,,0.28325
20000,7373,2327,6197,1840,,,,,0.2833
20000,7375,2327,6199,1841,,,,,0.28335
20000,7377,2328,6200,1842,,,,,0.2834
20000,7378,2329,6202,1842,,,,,0.28345
20000,7380,2329,6203,1843,,,,,0.2835
20000,7382,2330,6205,1843,,,,,0.28355
20000,7383,2331,6206,1844,,,,,0.2836
20000,7385,2332,6208,1845,,,,,0.28365
20000,7387,2332,6209,1845,,,,,0.2837
20000,7389,2333,6211,1846,,,,,0.28375
20000,7390,2334,6213,1846,,,,,0.2838
20000,7392,2335,6214,1847,,,,,0.28385
20000,7394,2335,6216,1848,,,,,0.2839
20000,7395,2336,6217,1848,,,,,0.28395
20000,7397,2337,6219,1849,,,,,0.284
20000,7399,2337,6220,1849,,,,,0.28405
20000,7400,2338,6222,1850,,,,,0.2841
20000,7402,2339,6223,1851,,,,,0.28415
20000,7404,2340,6225,1851,,,,,0.2842
20000,7406,2340,6226,1852,,,,,0.28425
20000,7407,2341,6228,1852,,,,,0.2843
20000,7409,2342,6229,1853,,,,,0.28435
20000,7411,2343,6231,1854,,,,,0.2844
20000,7412,2343,6232,1854,,,,,0.28445
20000,7414,2344,6234,1855,,,,,0.2845
20000,7416,2345,6235,1855,,,,,0.28455
20000,7418,2345,6237,1856,,,,,0.2846
20000,7419,2346,6238,1857,,,,,0.28465
20000,7421,2347,6240,1857,,,,,0.2847
20000,7423,2348,6241,1858,,,,,0.28475
20000,7424,2348,6243,1859,,,,,0.2848
20000,7426,2349,6244,1859,,,,,0.28485
20000,7428,2350,6246,1860,,,,,0.2849
20000,7429,2351,6247,1860,,,,,0.28495
20000,7431,2351,6249,1861,,,,,0.285
20000,7433,2352,6250,1862,,,,,0.28505
20000,7435,2353,6252,1862,,,,,0.2851
20000,7436,2353,6253,1863,,,,,0.28515
20000,7438,2354,6255,1863,,,,,0.2852
20000,7440,2355,6256,1864,,,,,0.28525
20000,7441,2356,6258,1865,,,,,0.2853
20000,7443,2356,6259,1865,,,,,0.28535
20000,7445,2357,6261,1866,,,,,0.2854
20000,7447,2358,6262,1866,,,,,0.28545
20000,7448,2359,6264,1867,,,,,0.2855
20000,7450,2359,6265,1868,,,,,0.28555
20000,7452,2360,6267,1868,,,,,0.2856
20000,7453,2361,6268,1869,,,,,0.28565
20000,7455,2362,6270,1869,,,,,0.2857
20000,7457,2362,6272,1870,,,,,0.28575
20000,7459,2363,6273,1871,,,,,0.2858
20000,7460,2364,6275,1871,,,,,0.28585
20000,7462,2364,6276,1872,,,,,0.2859
20000,7464,2365,6278,1873,,,,,0.28595
20000,7465,2366,6279,1873,,,,,0.286
20000,7467,2367,6281,1874,,,,,0.28605
20000,7469,2367,6282,1874,,,,,0.2861
20000,7471,2368,6284,1875,,,,,0.28615
20000,7472,2369,6285,1876,,,,,0.2862
20000,7474,2370,6287,1876,,,,,0.28625
20000,7476,2370,6288,1877,,,,,0.2863
20000,7478,2371,6290,1877,,,,,0.28635
20000,7479,2372,6291,1878,,,,,0.2864
20000,7481,2373,6293,1879,,,,,0.28645
20000,7483,2373,6294,1879,,,,,0.2865
20000,7484,2374,6296,1880,,,,,0.28655
20000,7486,2375,6297,1881,,,,,0.2866
20000,7488,2376,6299,1881,,,,,0.28665
20000,7490,2376,6300,1882,,,,,0.2867
20000,7491,2377,6302,1882,,,,,0.28675
20000,7493,2378,6304,1883,,,,,0.2868
20000,7495,2378,6305,1884,,,,,0.28685
20000,7497,2379,6307,1884,,,,,0.2869
20000,7498,2380,6308,1885,,,,,0.28695
20000,7500,2381,6310,1885,,,,,0.287
20000,7502,2381,6311,1886,,,,,0.28705
20000,7503,2382,6313,1887,,,,,0.2871
20000,7505,2383,6314,1887,,,,,0.28715
20000,7507,2384,6316,1888,,,,,0.2872
20000,7509,2384,6317,1889,,,,,0.28725
20000,7510,2385,6319,1889,,,,,0.2873
20000,7512,2386,6320,1890,,,,,0.28735
20000,7514,2387,6322,1890,,,,,0.2874
20000,7516,2387,6323,1891,,,,,0.28745
20000,7517,2388,6325,1892,,,,,0.2875
20000,7519,2389,6326,1892,,,,,0.28755
20000,7521,2390,6328,1893,,,,,0.2876
20000,7522,2390,6330,1893,,,,,0.28765
20000,7524,2391,6331,1894,,,,,0.2877
20000,7526,2392,6333,1895,,,,,0.28775
20000,7528,2393,6334,1895,,,,,0.2878
20000,7529,2393,6336,1896,,,,,0.28785
20000,7531,2394,6337,1897,,,,,0.2879
20000,7533,2395,6339,1897,,,,,0.28795
20000,7535,2396,6340,1898,,,,,0.288
20000,7536,2396,6342,1898,,,,,0.28805
20000,7538,2397,6343,1899,,,,,0.2881
20000,7540,2398,6345,1900,,,,,0.28815
20000,7542,2399,6346,1900,,,,,0.2882
20000,7543,2399,6348,1901,,,,,0.28825
20000,7545,2400,6350,1902,,,,,0.2883
20000,7547,2401,6351,1902,,,,,0.28835
20000,7548,2401,6353,1903,,,,,0.2884
20000,7550,2402,6354,1903,,,,,0.28845
20000,7552,2403,6356,1904,,,,,0.2885
20000,7554,2404,6357,1905,,,,,0.28855
20000,7555,2404,6359,1905,,,,,0.2886
20000,7557,2405,6360,1906,,,,,0.28865
20000,7559,2406,6362,1907,,,,,0.2887
20000,7561,2407,6363,1907,,,,,0.28875
20000,7562,2407,6365,1908,,,,,0.2888
20000,7564,2408,6366,1908,,,,,0.28885
20000,7566,2409,6368,1909,,,,,0.2889
20000,7568,2410,6370,1910,,,,,0.28895
20000,7569,2410,6371,1910,,,,,0.289
20000,7571,2411,6373,1911,,,,,0.28905
20000,7573,2412,6374,1912,,,,,0.2891
20000,7575,2413,6376,1912,,,,,0.28915
20000,7576,2413,6377,1913,,,,,0.2892
20000,7578,2414,6379,1913,,,,,0.28925
20000,7580,2415,6380,1914,,,,,0.2893
20000,7582,2416,6382,1915,,,,,0.28935
20000,7583,2416,6383,1915,,,,,0.2894
20000,7585,2417,6385,1916,,,,,0.28945
20000,7587,2418,6387,1917,,,,,0.2895
20000,7589,2419,6388,1917,,,,,0.28955
20000,7590,2419,6390,1918,,,,,0.2896
20000,7592,2420,6391,1918,,,,,0.28965
20000,7594,2421,6393,1919,,,,,0.2897
20000,7596,2422,6394,1920,,,,,0.28975
20000,7597,2422,6396,1920,,,,,0.2898
20000,7599,2423,6397,1921,,,,,0.28985
20000,7601,2424,6399,1922,,,,,0.2899
20000,7603,2425,6401,1922,,,,,0.28995
20000,7604,2425,6402,1923,,,,,0.29
20000,7606,2426,6404,1923,,,,,0.29005
20000,7608,2427,6405,1924,,,,,0.2901
20000,7610,2428,6407,1925,,,,,0.29015
20000,7611,2429,6408,1925,,,,,0.2902
20000,7613,2429,6410,1926,,,,,0.29025
20000,7615,2430,6411,1927,,,,,0.2903
20000,7617,2431,6413,1927,,,,,0.29035
20000,7618,2432,6414,1928,,,,,0.2904
20000,7620,2432,6416,1928,,,,,0.29045
20000,7622,2433,6418,1929,,,,,0.2905
20000,7624,2434,6419,1930,,,,,0.29055
20000,7625,2435,6421,1930,,,,,0.2906
20000,7627,2435,6422,1931,,,,,0.29065
20000,7629,2436,6424,1932,,,,,0.2907
20000,7631,2437,6425,1932,,,,,0.29075
20000,7632,2438,6427,1933,,,,,0.2908
20000,7634,2438,6428,1934,,,,,0.29085
20000,7636,2439,6430,1934,,,,,0.2909
20000,7638,2440,6432,1935,,,,,0.29095
20000,7639,2441,6433,1935,,,,,0.291
20000,7641,2441,6435,1936,,,,,0.29105
20000,7643,2442,6436,1937,,,,,0.2911
20000,7645,2443,6438,1937,,,,,0.29115
20000,7646,2444,6439,1938,,,,,0.2912
20000,7648,2444,6441,1939,,,,,0.29125
20000,7650,2445,6443,1939,,,,,0.2913
20000,7652,2446,6444,1940,,,,,0.29135
20000,7653,2447,6446,1941,,,,,0.2914
20000,7655,2447,6447,1941,,,,,0.29145
20000,7657,2448,6449,1942,,,,,0.2915
20000,7659,2449,6450,1942,,,,,0.29155
20000,7661,2450,6452,1943,,,,,0.2916
20000,7662,2450,6453,1944,,,,,0.29165
20000,7664,2451,6455,1944,,,,,0.2917
20000,7666,2452,6457,1945,,,,,0.29175
20000,7668,2453,6458,1946,,,,,0.2918
20000,7669,2454,6460,1946,,,,,0.29185
20000,7671,2454,6461,1947,,,,,0.2919
20000,7673,2455,6463,1948,,,,,0.29195
20000,7675,2456,6464,1948,,,,,0.292
20000,7676,2457,6466,1949,,,,,0.29205
20000,7678,2457,6468,1949,,,,,0.2921
20000,7680,2458,6469,1950,,,,,0.29215
20000,7682,2459,6471,1951,,,,,0.2922
20000,7684,2460,6472,1951,,,,,0.29225
20000,7685,2460,6474,1952,,,,,0.2923
20000,7687,2461,6475,1953,,,,,0.29235
20000,7689,2462,6477,1953,,,,,0.2924
20000,7691,2463,6479,1954,,,,,0.29245
20000,7692,2463,6480,1955,,,,,0.2925
20000,7694,2464,6482,1955,,,,,0.29255
20000,7696,2465,6483,1956,,,,,0.2926
20000,7698,2466,6485,1956,,,,,0.29265
20000,7699,2467,6486,1957,,,,,0.2927
20000,7701,2467,6488,1958,,,,,0.29275
20000,7703,2468,6490,1958,,,,,0.2928
20000,7705,2469,6491,1959,,,,,0.29285
20000,7707,2470,6493,1960,,,,,0.2929
20000,7708,2470,6494,1960,,,,,0.29295
20000,7710,2471,6496,1961,,,,,0.293
20000,7712,2472,6497,1962,,,,,0.29305
20000,7714,2473,6499,1962,,,,,0.2931
20000,7715,2473,6501,1963,,,,,0.29315
20000,7717,2474,6502,1964,,,,,0.2932
20000,7719,2475,6504,1964,,,,,0.29325
20000,7721,2476,6505,1965,,,,,0.2933
20000,7723,2477,6507,1965,,,,,0.29335
20000,7724,2477,6508,1966,,,,,0.2934
20000,7726,2478,6510,1967,,,,,0.29345
20000,7728,2479,6512,1967,,,,,0.2935
20000,7730,2480,6513,1968,,,,,0.29355
20000,7731,2480,6515,1969,,,,,0.2936
20000,7733,2481,6516,1969,,,,,0.29365
20000,7735,2482,6518,1970,,,,,0.2937
20000,7737,2483,6520,1971,,,,,0.29375
20000,7739,2483,6521,1971,,,,,0.2938
20000,7740,2484,6523,1972,,,,,0.29385
20000,7742,2485,6524,1973,,,,,0.2939
20000,7744,2486,6526,1973,,,,,0.29395
20000,7746,2487,6527,1974,,,,,0.294
20000,7747,2487,6529,1974,,,,,0.29405
20000,7749,2488,6531,1975,,,,,0.2941
20000,7751,2489,6532,1976,,,,,0.29415
20000,7753,2490,6534,1976,,,,,0.2942
20000,7755,2490,6535,1977,,,,,0.29425
20000,7756,2491,6537,1978,,,,,0.2943
20000,7758,2492,6538,1978,,,,,0.29435
20000,7760,2493,6540,1979,,,,,0.2944
20000,7762,2494,6542,1980,,,,,0.29445
20000,7764,2494,6543,1980,,,,,0.2945
20000,7765,2495,6545,1981,,,,,0.29455
20000,7767,2496,6546,1982,,,,,0.2946
20000,7769,2497,6548,1982,,,,,0.29465
20000,7771,2497,6550,1983,,,,,0.2947
20000,7772,2498,6551,1984,,,,,0.29475
20000,7774,2499,6553,1984,,,,,0.2948
20000,7776,2500,6554,1985,,,,,0.29485
20000,7778,2500,6556,1985,,,,,0.2949
20000,7780,2501,6558,1986,,,,,0.29495
20000,7781,2502,6559,1987,,,,,0.295
20000,7783,2503,6561,1987,,,,,0.29505
20000,7785,2504,6562,1988,,,,,0.2951
20000,7787,2504,6564,1989,,,,,0.29515
20000,7789,2505,6565,1989,,,,,0.2952
20000,7790,2506,6567,1990,,,,,0.29525
20000,7792,2507,6569,1991,,,,,0.2953
20000,7794,2507,6570,1991,,,,,0.29535
20000,7796,2508,6572,1992,,,,,0.2954
20000,7798,2509,6573,1993,,,,,0.29545
20000,7799,2510,6575,1993,,,,,0.2955
20000,7801,2511,6577,1994,,,,,0.29555
20000,7803,2511,6578,1995,,,,,0.2956
20000,7805,2512,6580,1995,,,,,0.29565
20000,7807,2513,6581,1996,,,,,0.2957
20000,7808,2514,6583,1997,,,,,0.29575
20000,7810,2515,6585,1997,,,,,0.2958
20000,7812,2515,6586,1998,,,,,0.29585
20000,7814,2516,6588,1998,,,,,0.2959
20000,7816,2517,6589,1999,,,,,0.29595
20000,7817,2518,6591,2000,,,,,0.296
20000,7819,2518,6593,2000,,,,,0.29605
20000,7821,2519,6594,2001,,,,,0.2961
20000,7823,2520,6596,2002,,,,,0.29615
20000,7825,2521,6597,2002,,,,,0.2962
20000,7826,2522,6599,2003,,,,,0.29625
20000,7828,2522,6601,2004,,,,,0.2963
20000,7830,2523,6602,2004,,,,,0.29635
20000,7832,2524,6604,2005,,,,,0.2964
20000,7834,2525,6605,2006,,,,,0.29645
20000,7835,2525,6607,2006,,,,,0.2965
20000,7837,2526,6609,2007,,,,,0.29655
20000,7839,2527,6610,2008,,,,,0.2966
20000,7841,2528,6612,2008,,,,,0.29665
20000,7843,2529,6613,2009,,,,,0.2967
20000,7844,2529,6615,2010,,,,,0.29675
20000,7846,2530,6617,2010,,,,,0.2968
20000,7848,2531,6618,2011,,,,,0.29685
20000,7850,2532,6620,2012,,,,,0.2969
20000,7852,2533,6621,2012,,,,,0.29695
20000,7853,2533,6623,2013,,,,,0.297
20000,7855,2534,6625,2014,,,,,0.29705
20000,7857,2535,6626,2014,,,,,0.2971
20000,7859,2536,6628,2015,,,,,0.29715
20000,7861,2536,6629,2016,,,,,0.2972
20000,7862,2537,6631,2016,,,,,0.29725
20000,7864,2538,6633,2017,,,,,0.2973
